BranchCode,SiteCode,FleetCode,CustomerCode,ModelCode,AssetName,SerialNumber,RegistrationCounter,ComponentCode,ModifierCode,TaskTypeCode,TaskCounterCode,StrategyTaskDescription,FrequencyValue,LifeToDateValue,PrimaryPartNumberCode,NextPartNumberCode,SourceOfSupplyCode,StrategyUOMCode,StrategyUsageValue,NewStrategyUsageValue,StrategyDate,NewStrategyDate,SalesStatusCode,ReviewStatusCode,PartClassificationCode,SalesLostReasonCode,SalesStatusCommentsNote,PurchaseOrderNumber
WA - BHP Billiton,BHP-Area C,BHP-Area C-Parked Equipment,BHP BILLITON IRON ORE,793F,DT5219 - SSP00847,0SSP00847,058901,3030,00,RB,0,3030.00.RB.0 TRANSMISSION,18000,19908,4791630X,4791630X,503,H,86789,,20260930,20260930,Confident,Not Reviewed,CUSTOMER REBUILD,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Area C,BHP-Area C-Parked Equipment,BHP BILLITON IRON ORE,793F,DT5256 - SSP00874,0SSP00874,058901,3030,00,RB,0,3030.00.RB.0 TRANSMISSION,18000,19010,4791630X,4791630X,503,H,87420,,20261031,20261031,Confident,Not Reviewed,CUSTOMER REBUILD,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Area C,BHP-Area C-Parked Equipment,BHP BILLITON IRON ORE,793F,DT5254 - SSP00870,0SSP00870,058901,3030,00,RB,0,3030.00.RB.0 TRANSMISSION,18000,19513,4791630X,4791630X,503,H,90391,,20261231,20261231,Confident,Not Reviewed,CUSTOMER REBUILD,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Loaders,BHP BILLITON IRON ORE,994H,WL7032 - DWC00365,0DWC00365,058901,3030,00,RB,0,3030.00.RB.0 TRANSMISSION,12000,6454,3660162X,3660162X,501,H,68339,,20270430,20270430,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast April 25 - TRO:,
WA - BHP Billiton,BHP-Area C,BHP-Area C-Parked Equipment,BHP BILLITON IRON ORE,793F,DT5237 - SSP00926,0SSP00926,058901,3030,00,RB,0,3030.00.RB.0 TRANSMISSION,18000,38406,4791630X,4791630X,503,H,86821,,20261130,20261130,Confident,Not Reviewed,CUSTOMER REBUILD,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO; JW - Dashboard Feedback Sales Status Jan 22,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5190 - SSP00760 CMD,0SSP00760,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER LH,12000,10364,6239954X,6239954X,503,H,83143,,20260411,20260411,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,"Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE AND PART NUMBER DO NOT DELETE; BHP RLEP DATE & PART NUMBER DO NOT DELETE Pushed to Next Occurance Date after CCR build, post RLEP occurance (re-update only upon CSM review); Per CSM Forecast May 2024 - TRO:",MR09337
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5205 - SSP00797 CMD,0SSP00797,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER LH,12000,5060,6239954X,6239954X,503,H,82034,,20260821,20260821,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;,MR09389
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F CMD,DT5406 - RBT00280 CMD,0RBT00280,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER LH,12000,2500,6239954X,6239954X,503,H,60131,,20271209,20260531,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 -,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F CMD,DT5407 - RBT00283 CMD,0RBT00283,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER LH,12000,2165,6239954X,6239954X,503,H,60427,,20271209,20260630,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 -,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,994K,WL7117 - MM900334,0MM900334,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER LH OVERHAUL - GUILDFORD CRC BASE BUILD,20000,12286,4164020X,4164020X,501,H,42551,,20271031,20271031,Unlikely,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F CMD,DT5704 - RBT00329,0RBT00329,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER LEFT CHANGEOUT,12000,5313,6239954X,6239954X,503,H,43893,,20270301,20251231,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 -,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,992,WL6544 - AP700439,0AP700439,058901,4303,LT,RB,0,4303.LT.RB.0 OPTION - PEX,20000,13520,5534093X,5534093X,503,H,18254,,20270712,20260930,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5685 - TWN00192,0TWN00192,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,15232,6239954X,6239954X,503,H,11927,,20260401,20271130,Lost,Not Reviewed,503 PEX CONTRACT,,NH - COULDN'T SUPPLY IN TIME,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5688 - TWN00200,0TWN00200,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,2384,6239954X,6239954X,503,H,25132,,20271214,20260531,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 -,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Loaders,BHP BILLITON IRON ORE,992,WL6575 - AP700468,0AP700468,058901,4303,LT,RB,0,4303.LT.RB.0 OPTION - PEX,20000,14140,5534093X,5534093X,503,H,18319,,20270830,20261231,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TRO,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Loaders,BHP BILLITON IRON ORE,992,WL6574 - AP700467,0AP700467,058901,4303,LT,RB,0,4303.LT.RB.0 OPTION - PEX,20000,14043,5534093X,5534093X,503,H,18785,,20271018,20270131,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TRO,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,992,WL6578 - AP700472,0AP700472,058901,4303,LT,RB,0,4303.LT.RB.0 OPTION - PEX,20000,13164,5534093X,5534093X,503,H,18282,,20271012,20261231,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,992,WL6580 - AP700487,0AP700487,058901,4303,LT,RB,0,4303.LT.RB.0 OPTION - PEX,20000,11130,5534093X,5534093X,503,H,16096,,20270930,20270930,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TRO,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,992,WL6579 - AP700471,0AP700471,058901,4303,LT,RB,0,4303.LT.RB.0 OPTION - PEX,20000,13205,5534093X,5534093X,503,H,18625,,20271105,20270131,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5725 - TWN00246,0TWN00246,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,10428,6239954X,6239954X,503,H,12254,,20261123,20261130,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 - Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast September 2025 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5732 - TWN00268,0TWN00268,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,10413,6239954X,6239954X,503,H,12086,,20261116,20261130,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 - Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast September 2025 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5730 - TWN00261,0TWN00261,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,10479,6239954X,6239954X,503,H,12590,,20261206,20261231,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 - Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast September 2025 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5734 - TWN00271,0TWN00271,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,10418,6239954X,6239954X,503,H,12616,,20261210,20261231,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 - Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast September 2025 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5729 - TWN00258,0TWN00258,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,10474,6239954X,6239954X,503,H,13790,,20270130,20261231,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 - Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast September 2025 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5718 - TWN00227,0TWN00227,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,12804,6239954X,6239954X,503,H,12417,,20260809,20260831,Confident,Not Reviewed,503 PEX CONTRACT,,Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast September 2025 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5712 - TWN00222,0TWN00222,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,13664,6239954X,6239954X,503,H,11066,,20260507,20260731,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,HWA - Per PEX BO Report 23.12.25; Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast September 2025 - TRO;,4518897213
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5273 - SSP01034 CMD,0SSP01034,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER LH,12000,2039,6239954X,6239954X,503,H,87793,,20280118,20260331,Unknown,Not Reviewed,503 PEX CONTRACT,,,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793F,DT5250 - RBT00167 CMD,0RBT00167,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER LH,12000,10014,6239954X,6239954X,503,H,78420,,20260712,20260712,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE AND PART NUMBER DO NOT DELETE Per CSM Forecast Dec 24 -TRO;Per CSM Forecast Nov 24 - TRO,MR09375
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F CMD,DT5288 - RBT00176,0RBT00176,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER LH,12000,7500,6239954X,6239954X,503,H,72915,,20270430,20270531,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 - Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TRO,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5290 - RBT00178 CMD,0RBT00178,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER LH,12000,7678,6239954X,6239954X,503,H,70060,,20270312,20270430,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 - Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5253 - SSP00700 CMD,0SSP00700,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER LH,12000,7573,6239954X,6239954X,503,H,84514,,20260521,20260521,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,NH- Per Pex BO 24/3/26 from MR09289 to MR09769 RLEP,MR09769
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5167 - SSP00557 CMD,0SSP00557,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER LH,12000,22427,6239954X,6239954X,503,H,100566,,20270731,20270731,Unknown,Not Reviewed,503 PEX CONTRACT,,As per Cancelled PO 25/11/25 - JD; Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per PEX BO Report 23.05.25 - TRO; Per CSM Forecast May 25 - TRO;  Per CSM Forecast April 25 - TRO:Per CSM Foecast July 2024 - TRO;Per CSM Forecast June 2024 - TRO;Per CSM Forecast May 2024 - TRO: Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5165 - SSP00555 CMD,0SSP00555,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER LH,12000,4778,6239954X,6239954X,503,H,94490,,20270912,20270228,Unknown,Not Reviewed,503 PEX CONTRACT,,,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793F,DT5168 - SSP00572 CMD,0SSP00572,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER LH,12000,2858,6239954X,6239954X,503,H,90667,,20271208,20270630,Unknown,Not Reviewed,503 PEX CONTRACT,,,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5705 - RBT00415,0RBT00415,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER LHS,12000,38069,6239954X,6239954X,503,H,37741,,20260815,20260831,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 - Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;Per CSM Forecast Feb 25 - TRO Per CSM Forecast Dec 24 - TRO;Per CSM Forecast Nov 24 - TROPER CSM FORECAST SEPTEMBER 2024 - TRO: Per CSM Master Sales Status Report April 2024 - TRO; BHP Consumption Forecast August 2023 - MSC PEX Cancellations Update 3AUG2023 - MSC,
WA - BHP Billiton,BHP-Yandi,BHP-Yandi-Loaders,BHP BILLITON IRON ORE,992,WL6310 - AP700403,0AP700403,058901,4303,LT,RB,0,4303.LT.RB.0 OPTION - PEX,20000,16788,5534093X,5534093X,503,H,23168,,20270924,20260131,Confident,Not Reviewed,503 PEX CONTRACT,,,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Loaders,BHP BILLITON IRON ORE,992,WL6576 - AP700470,0AP700470,058901,4303,LT,RB,0,4303.LT.RB.0 OPTION - PEX,20000,13255,5534093X,5534093X,503,H,15329,,20270228,20270228,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TRO,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5675 - TWN00167,0TWN00167,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,5069,6239954X,6239954X,503,H,23447,,20270619,20270831,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 -,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5676 - TWN00168,0TWN00168,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,3883,6239954X,6239954X,503,H,25745,,20270924,20270831,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 -,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5677 - TWN00169,0TWN00169,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,3850,6239954X,6239954X,503,H,25605,,20270922,20270831,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 -,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5689 - TWN00201,0TWN00201,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,2382,6239954X,6239954X,503,H,21991,,20270717,20260531,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 -,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5711 - TWN00221,0TWN00221,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,1143,6239954X,6239954X,503,H,27507,,20280525,20260731,Unknown,Not Reviewed,503 PEX CONTRACT,,,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5722 - TWN00238,0TWN00238,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,11963,6239954X,6239954X,503,H,12519,,20260926,20260930,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 - Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast September 2025 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5692 - TWN00208,0TWN00208,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,2635,6239954X,6239954X,503,H,24424,,20271104,20271130,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 -,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5690 - TWN00202,0TWN00202,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,14533,6239954X,6239954X,503,H,11976,,20260506,20260531,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast September 2025 - TRO;,4518823963
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5687 - TWN00199,0TWN00199,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,4167,6239954X,6239954X,503,H,23025,,20270825,20271130,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 -,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5686 - TWN00196,0TWN00196,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,2594,6239954X,6239954X,503,H,24603,,20271109,20271130,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 -,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,992,WL6218 - AP700404,0AP700404,1,4303,LT,RB,0,4303.LT.RB.0 OPTION - PEX,20000,592,5534093X,5534093X,503,H,38974,,20300312,20260228,Unknown,Not Reviewed,503 PEX CONTRACT,,,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5723 - TWN00239,0TWN00239,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,11134,6239954X,6239954X,503,H,18874,,20270820,20261130,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 - Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast September 2025 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5724 - TWN00245,0TWN00245,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,11008,6239954X,6239954X,503,H,12221,,20261026,20261130,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 - Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast September 2025 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5713 - TWN00225,0TWN00225,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,12968,6239954X,6239954X,503,H,18386,,20270506,20260831,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 - Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5731 - TWN00267,0TWN00267,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,10563,6239954X,6239954X,503,H,12455,,20261126,20261130,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 - Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast September 2025 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5728 - TWN00257,0TWN00257,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,10711,6239954X,6239954X,503,H,12602,,20261126,20261130,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 - Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast September 2025 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5726 - TWN00255,0TWN00255,058901,4303,LT,RB,0,4303.LT.RB.0 STEERING CYLINDER,15000,11477,6239954X,6239954X,503,H,12559,,20261020,20261031,Confident,Not Reviewed,503 PEX CONTRACT,,NH-PER 793 CYL FORECAST JUNE26 - Per Steering Cylinder Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast September 2025 - TRO;,
